"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kazakhstan","KAZ","Population ages 0-14, male","SP.POP.0014.MA.IN","1772764","1879317","1962653","2033732","2093020","2142815","2185713","2222219","2251673","2272624","2286253","2292470","2292633","2288536","2280937","2271673","2262126","2256620","2256274","2262426","2276976","2300465","2334069","2377755","2429620","2484312","2532628","2571625","2604347","2565650","2583943","2596013","2586667","2567932","2521304","2458237","2389129","2299386","2202386","2134837","2088601","2035163","1981998","1937696","1907711","1891326","1889903","1904154","1946510","2001814","2054003","2116060","2186622","2262767","2344457","2429758","2515749","2598375","2675833","2748647","2819819","2914757","2996532","3034669",
"Kenya","KEN","Population ages 0-14, male","SP.POP.0014.MA.IN","1907621","1992216","2079629","2168467","2257930","2362603","2482810","2604105","2725809","2847816","2969832","3091201","3211613","3331111","3450629","3571279","3692771","3815620","3941198","4070129","4202153","4338241","4479302","4624337","4773692","4927324","5084285","5244688","5407156","5568702","5726552","5876573","6018573","6154297","6285254","6414436","6541918","6669194","6801812","6940533","7085032","7239068","7399772","7564820","7738808","7925521","8127136","8343694","8572345","8803800","9019900","9210288","9380326","9529448","9656565","9767925","9873583","9968083","10039032","10100663","10162324","10210957","10252833","10297609",
"Kyrgyz Republic","KGZ","Population ages 0-14, male","SP.POP.0014.MA.IN","425174","450966","472780","494379","515719","533506","549572","564460","578566","591352","602114","612906","624556","635093","645159","653990","662045","669569","676420","683851","691612","700939","712889","727164","739924","749960","760935","773024","784741","801526","821204","839591","854565","862084","865301","872966","882533","887644","890036","889426","884666","876256","866218","857244","849166","841054","834983","831314","831738","838286","848658","863680","887128","916646","948496","982849","1017672","1051058","1085863","1121502","1151966","1190475","1226082","1243855",
"Cambodia","KHM","Population ages 0-14, male","SP.POP.0014.MA.IN","1235011","1264133","1292661","1319627","1344095","1367482","1390827","1413822","1436125","1457394","1475146","1491954","1512736","1531425","1538656","1494289","1392123","1306777","1267943","1265656","1292525","1334996","1387469","1447187","1512564","1579982","1650321","1724086","1802932","1892388","1994044","2104172","2227086","2352314","2452426","2516296","2554543","2577664","2537514","2485023","2472546","2456819","2440135","2422679","2406959","2393073","2379194","2368024","2358305","2350508","2349677","2358746","2381088","2403793","2420052","2437317","2454132","2468518","2479630","2487235","2492096","2493615","2489731","2481080",
"Kiribati","KIR","Population ages 0-14, male","SP.POP.0014.MA.IN","10347","10716","11079","11419","11727","12026","12290","12522","12760","12985","13204","13426","13636","13796","13749","13518","13278","13051","12823","12701","12700","12722","12776","12880","13056","13329","13699","14135","14599","15072","15520","15950","16366","16743","17069","17361","17640","17895","18124","18317","18478","18658","18842","18988","19136","19312","19452","19564","19717","19896","20064","20247","20458","20669","20898","21173","21512","21907","22359","22836","23319","23789","24207","24558",
"St. Kitts and Nevis","KNA","Population ages 0-14, male","SP.POP.0014.MA.IN","13188","13135","12971","12772","12547","12298","12033","11745","11428","11055","10662","10299","9960","9641","9345","9078","8840","8631","8443","8271","8098","7908","7730","7582","7461","7360","7272","7199","7140","7084","7025","6973","6929","6886","6845","6802","6760","6731","6714","6705","6709","6675","6563","6410","6248","6088","5943","5826","5739","5661","5583","5520","5440","5324","5203","5090","4998","4923","4863","4812","4761","4713","4673","4631",
"Korea, Rep.","KOR","Population ages 0-14, male","SP.POP.0014.MA.IN","5408305","5607398","5813896","6036171","6251503","6458567","6644529","6778213","6890422","6986929","7042911","7075199","7110403","7117882","7100031","7059744","6983447","6895886","6811840","6747473","6705083","6671191","6647013","6607264","6520028","6388522","6241681","6094386","5962251","5846519","5753232","5681803","5624756","5580106","5528973","5455433","5375314","5306777","5244496","5203931","5192936","5174932","5126425","5061815","4973295","4857020","4739750","4607562","4479747","4343869","4212562","4084920","3948570","3828229","3728515","3629084","3533214","3453968","3388339","3315641","3241592","3162974","3070924","2983493",
"Kuwait","KWT","Population ages 0-14, male","SP.POP.0014.MA.IN","58754","66489","75424","85461","96229","107738","120774","135600","151653","168350","184541","198773","211468","224095","237009","250611","263891","276748","290284","304267","318402","330880","342131","354082","366631","379036","394572","413138","429863","444077","330765","253608","298361","289804","274808","273026","278237","282349","284399","285066","284900","284391","283951","283749","283600","287887","298837","311899","324638","336713","349920","368958","392075","414665","429008","454893","474854","481189","498965","505657","497014","486217","477266","466249",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 0-14, male","SP.POP.0014.MA.IN","42501549","43868892","45247448","46615106","47955484","49271212","50567049","51831017","53058342","54254527","55419968","56516361","57552449","58576819","59584007","60571478","61547898","62529356","63516378","64491223","65439155","66338522","67234379","68159179","69072461","69949318","70772262","71539070","72269744","72966760","73630240","74231147","74762909","75247516","75685370","76076937","76401982","76651952","76844221","76983691","77062808","77081193","77031676","76904416","76725438","76515195","76265520","75982598","75660609","75311949","74931223","74628828","74315160","73947107","73564261","73199583","72853670","72533284","72241558","71937501","71578452","71166841","70704035","70206273",
"Lao PDR","LAO","Population ages 0-14, male","SP.POP.0014.MA.IN","444509","456614","468956","481675","495704","509025","520779","533073","545944","559419","573609","588440","603878","619959","636579","653463","670156","686472","702513","718717","735638","753508","772501","792678","814017","836399","859760","884065","909179","935028","961618","989021","1016984","1045178","1072703","1098577","1122559","1141606","1155475","1167071","1176763","1184383","1189328","1190973","1188863","1183498","1176456","1169387","1163303","1158865","1155904","1153772","1151980","1149492","1145510","1144560","1148273","1153548","1159427","1164964","1169839","1173433","1175847","1177683",
"Lebanon","LBN","Population ages 0-14, male","SP.POP.0014.MA.IN","388639","407166","425776","443495","459722","472496","482843","492408","501725","511067","519134","527263","535789","544013","551733","559253","634318","709311","646107","582266","589516","597672","602595","606848","614862","623913","636099","647717","655492","664648","674665","684166","692360","698096","701881","704733","706970","707888","707158","705361","703088","700347","695439","689674","684186","677451","672182","669189","665102","660216","654628","651309","660144","716543","785101","810751","818698","823333","824489","821337","810500","793615","773710","749695",
"Liberia","LBR","Population ages 0-14, male","SP.POP.0014.MA.IN","230840","236309","242465","249359","257462","266102","274475","283034","291832","300952","310282","319627","329257","339443","350134","361855","374471","387739","401765","416156","430790","445241","459273","474401","489122","502291","515635","528717","541241","553237","485618","424517","446912","461640","457182","458310","469568","506447","559744","591309","614373","633663","651861","659075","669548","703471","747764","789892","824634","851962","878011","905536","932541","955816","976292","994446","1011317","1027120","1041940","1055524","1067634","1078214","1087766","1097350",
"Libya","LBY","Population ages 0-14, male","SP.POP.0014.MA.IN","307751","322719","339520","358042","376035","394609","415881","438088","460262","482227","503927","525282","545435","562089","580944","604912","628964","652280","674700","696124","716620","736968","758566","782075","801556","816745","832912","849318","864173","876217","885852","893240","898365","901169","901627","900667","899273","897187","894115","889700","887985","891012","896523","904898","916324","930350","942114","951635","963068","975955","991308","985355","975455","985264","994995","1002945","1008533","1011866","1012606","1010317","1005444","998497","989778","979905",
"St. Lucia","LCA","Population ages 0-14, male","SP.POP.0014.MA.IN","21584","22097","22583","23061","23529","23990","24434","24852","25237","25592","25835","25967","26083","26183","26281","26428","26632","26852","27082","27311","27543","27750","27927","28110","28307","28499","28659","28782","28866","28904","28881","28814","28621","28288","27924","27547","27163","26764","26361","25999","25612","25141","24672","24235","23804","23355","22873","22381","21909","21471","20951","20352","19808","19325","18893","18486","18098","17752","17447","17172","16932","16717","16488","16231",
