"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kazakhstan","KAZ","Population ages 0-14, female","SP.POP.0014.FE.IN","1718413","1820137","1899636","1968722","2027648","2077570","2120493","2157349","2187381","2209062","2223277","2229705","2229883","2225706","2217933","2208418","2198438","2192263","2190770","2195105","2207269","2227781","2257748","2297079","2343769","2393069","2456375","2534148","2612327","2592473","2602211","2606452","2589434","2563287","2509919","2440953","2370397","2284411","2192664","2124846","2072073","2011898","1952088","1900907","1864556","1842323","1834290","1841186","1875194","1921593","1965011","2018638","2082097","2152358","2228210","2307185","2386477","2462379","2533352","2599982","2665173","2752951","2828333","2862693",
"Kenya","KEN","Population ages 0-14, female","SP.POP.0014.FE.IN","1873783","1961181","2055332","2153903","2254829","2364694","2483072","2602578","2722577","2842964","2963386","3083134","3201901","3319810","3437922","3557268","3677462","3799137","3923725","4051792","4183018","4318310","4458633","4603140","4752304","4906103","5063292","5223908","5386670","5548473","5706442","5856497","5998542","6134222","6264985","6393952","6521296","6648249","6780049","6917431","7060081","7211736","7369545","7531398","7701900","7884549","8081824","8293828","8516954","8741822","8953242","9142781","9313156","9463094","9592487","9707657","9813811","9906756","9980677","10042819","10098102","10140630","10175734","10211069",
"Kyrgyz Republic","KGZ","Population ages 0-14, female","SP.POP.0014.FE.IN","409976","436168","459238","481252","501999","519251","534693","548987","562513","574756","585020","595290","606378","616381","625921","634264","641861","648965","655452","662510","669928","678905","690432","704266","719729","736417","755067","775074","794598","815776","835029","851393","864917","872360","874820","879945","886277","887774","886629","882176","873427","861409","847482","834056","822978","813819","807185","803897","805000","811529","822117","837499","860529","888887","919010","951157","983551","1014539","1046966","1080361","1108440","1143949","1176497","1191792",
"Cambodia","KHM","Population ages 0-14, female","SP.POP.0014.FE.IN","1219747","1248601","1276647","1302675","1326102","1348516","1370780","1392633","1413725","1433751","1450181","1465620","1484984","1502361","1508800","1465308","1375827","1303737","1265167","1259492","1281831","1319637","1367861","1423348","1484568","1548018","1614384","1684021","1758552","1843467","1940551","2046692","2165881","2287535","2385085","2447276","2484382","2506723","2463405","2408610","2397219","2382613","2367097","2350441","2334726","2319843","2304144","2290662","2276870","2264597","2260141","2265048","2282291","2300124","2312367","2325609","2338810","2349944","2357896","2362632","2365563","2366858","2364334","2357978",
"Kiribati","KIR","Population ages 0-14, female","SP.POP.0014.FE.IN","9976","10290","10604","10903","11186","11469","11721","11928","12115","12311","12525","12735","12931","13072","13020","12797","12558","12323","12095","12005","12052","12109","12197","12328","12515","12779","13130","13546","13994","14457","14917","15335","15700","16023","16294","16532","16777","17011","17214","17382","17521","17731","17967","18139","18322","18560","18739","18837","18970","19123","19257","19429","19654","19884","20135","20426","20768","21163","21599","22036","22449","22826","23139","23382",
"St. Kitts and Nevis","KNA","Population ages 0-14, female","SP.POP.0014.FE.IN","13136","13084","12932","12740","12512","12264","12015","11757","11478","11142","10745","10324","9920","9548","9214","8923","8673","8459","8282","8130","7977","7804","7635","7493","7374","7269","7177","7092","7019","6955","6892","6837","6790","6750","6719","6691","6666","6645","6630","6621","6620","6579","6467","6329","6190","6062","5961","5879","5805","5733","5655","5579","5488","5373","5255","5144","5051","4975","4907","4846","4780","4700","4623","4553",
"Korea, Rep.","KOR","Population ages 0-14, female","SP.POP.0014.FE.IN","5074315","5278126","5486236","5686039","5870026","6044027","6211271","6342213","6454052","6550904","6610330","6642338","6670437","6670828","6639589","6587554","6520459","6453947","6388967","6339505","6309596","6284675","6263370","6223827","6136808","6006019","5863143","5721857","5588471","5466387","5360049","5274468","5206794","5146140","5078421","4991226","4894910","4810691","4737705","4689869","4674029","4660714","4625033","4577136","4514849","4426731","4331606","4223260","4124266","4018730","3914315","3805661","3682211","3572507","3483536","3396342","3314571","3248692","3193727","3130899","3065020","2993644","2908441","2826453",
"Kuwait","KWT","Population ages 0-14, female","SP.POP.0014.FE.IN","55122","62007","69851","78588","88096","98390","110812","125556","141421","157910","173983","188042","200455","212832","225475","238647","251535","264130","277363","291024","304888","317135","328039","339493","351681","363802","379217","397919","414745","428999","319805","245387","288671","280143","265289","262593","266081","268997","270428","270677","270059","268940","267661","266388","265024","268480","279087","291942","304508","316219","327777","344647","365911","386052","393242","393657","399221","405929","413819","419626","417559","411413","407037","401238",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 0-14, female","SP.POP.0014.FE.IN","41595167","42938908","44276540","45604653","46908476","48189899","49451620","50683119","51879445","53044537","54179479","55272651","56321938","57345569","58343077","59306398","60244373","61172240","62094356","63001922","63890917","64755730","65629383","66524804","67399644","68226958","68990693","69693819","70355359","70977660","71578954","72147068","72657682","73114694","73513299","73852257","74117778","74306270","74438288","74523794","74572743","74575936","74511400","74373698","74182692","73956742","73690544","73392672","73058378","72697173","72298171","71971534","71644392","71274134","70891463","70527052","70177828","69858134","69581064","69287414","68929598","68522871","68071393","67590498",
"Lao PDR","LAO","Population ages 0-14, female","SP.POP.0014.FE.IN","446272","456467","466776","477575","489475","501323","512617","524414","536776","549719","563342","577574","592374","607760","623614","639690","655552","671020","686233","701573","717580","734534","752546","771681","791978","813334","835675","858952","883052","907920","933520","959913","986896","1014143","1040750","1065762","1088950","1107177","1119932","1129979","1137734","1143218","1146173","1146274","1143696","1139434","1134354","1129116","1124331","1120466","1117292","1114330","1111608","1108676","1104967","1104067","1107056","1111511","1116890","1122127","1126573","1129578","1131350","1132563",
"Lebanon","LBN","Population ages 0-14, female","SP.POP.0014.FE.IN","368945","385377","402101","418058","432767","444592","454372","463522","472493","481561","489513","497592","506058","514229","521939","529509","601169","672818","613433","553333","560503","568415","573255","577467","585246","594050","605879","617226","624963","633995","643771","652956","660941","666672","670547","673531","675906","677070","676779","675578","673934","671773","667505","662417","657632","651711","647250","645024","641799","637679","632609","629467","637836","691937","757499","779117","781947","782836","781376","776317","765778","750978","732773","710141",
"Liberia","LBR","Population ages 0-14, female","SP.POP.0014.FE.IN","230534","236611","243290","250594","258911","267462","275596","283916","292458","301324","310381","319497","328904","338793","349177","360925","373913","387759","402619","417944","433542","448827","463439","479394","494710","507705","520576","533006","544789","556009","487483","425590","447463","461721","456859","457605","468492","504905","557569","588479","610897","629459","646833","653196","662685","695277","737964","778381","811471","837256","861828","887973","913575","935489","954781","971898","987857","1002845","1016943","1029898","1041505","1051736","1061014","1070364",
"Libya","LBY","Population ages 0-14, female","SP.POP.0014.FE.IN","286726","300396","315903","333187","350677","367541","384556","402115","420238","438817","457855","477219","496743","517052","539542","563792","588059","611620","634212","655656","675797","695275","715541","737317","756417","772495","789024","805340","820038","832165","841995","849409","854223","856361","855938","854180","852135","849411","845650","840477","839819","845768","854152","865203","879015","894780","905858","913002","922467","933598","947156","938897","927098","935740","944183","950927","955524","957996","958043","955350","950804","945051","937625","928722",
"St. Lucia","LCA","Population ages 0-14, female","SP.POP.0014.FE.IN","20803","21341","21856","22357","22845","23317","23770","24196","24584","24940","25189","25329","25450","25548","25626","25758","25958","26167","26384","26611","26845","27049","27226","27411","27612","27809","27971","28098","28197","28261","28257","28194","28020","27717","27382","27036","26670","26279","25871","25500","25108","24615","24087","23577","23084","22598","22108","21614","21136","20697","20192","19615","19097","18644","18213","17778","17389","17080","16829","16591","16357","16149","15956","15756",
